run_id	read_end	path	compressed_bytes	sha256	provenance
2536911	r2	/home/wubw/data/samples/fastviro_testset/S015_SZ20260213036ORS-7_saldna_BK2407-1326_2536911_S111_L001_R2_001.fastq.gz	1473579576	65fdca9209b39be248c891b590a3db074f1fe033ce38723a943714dfd8c163fe	PHASE0_FROZEN_COMPRESSED_SHA256
2537132	r1	/home/wubw/data/samples/fastviro_testset/S018_SZ20260214013ORS-1_saldna_BK2407-1326_2537132_S52_L001_R1_001.fastq.gz	4503337971	8f0862bde473e0921c513b1b53d6bef79c281277be2d31436ac676d3b1b48465	PHASE0_FROZEN_COMPRESSED_SHA256
2537132	r2	/home/wubw/data/samples/fastviro_testset/S018_SZ20260214013ORS-1_saldna_BK2407-1326_2537132_S52_L001_R2_001.fastq.gz	4264804874	e20796b3e145cce571c84da9a5ebafc2afd12f20c87f7969d18422ad2a2daf3e	PHASE0_FROZEN_COMPRESSED_SHA256
2537435	r1	/home/wubw/data/samples/fastviro_testset/S013_SZ20260225006ORS-2_saldna_BK2407-1326_2537435_S32_L001_R1_001.fastq.gz	6216755177	0e068445c25202b612416963e098b71db6495c8038fe6c7705d1e9df47488e07	PHASE0_FROZEN_COMPRESSED_SHA256
2537435	r2	/home/wubw/data/samples/fastviro_testset/S013_SZ20260225006ORS-2_saldna_BK2407-1326_2537435_S32_L001_R2_001.fastq.gz	5599872792	e23bdaa2666eba86e2ce37568b3c6556e376a742ea2ed2132fa46730addfbcd6	PHASE0_FROZEN_COMPRESSED_SHA256
253787	r1	/home/wubw/data/samples/fastviro_testset/S007_SZ20260204033PES-d_ffpedna_BK2407-1326_253787_S16_R1_001.fastq.gz	1956970534	60574b14210a25ccb8756ab2433f1045def62e756f393a5374e6b98d29654bcb	PHASE0_FROZEN_COMPRESSED_SHA256
253787	r2	/home/wubw/data/samples/fastviro_testset/S007_SZ20260204033PES-d_ffpedna_BK2407-1326_253787_S16_R2_001.fastq.gz	2061000492	f5ccef9d504407a576892c0eb5c5758ea64a58077b01e3af5934c75d47a9d492	PHASE0_FROZEN_COMPRESSED_SHA256
2537957	r1	/home/wubw/data/samples/fastviro_testset/S068_SZ20260302011FPT-9_ttdna_NAD2410_WESPLUS_2537957_S49_L001_R1_001.fastq.gz	19052240203	fbd958a72fd7b8fab4c4a6e32d42d52d004517e451b325d3511ae74a3fb218ef	PHASE0_FROZEN_COMPRESSED_SHA256
2537957	r2	/home/wubw/data/samples/fastviro_testset/S068_SZ20260302011FPT-9_ttdna_NAD2410_WESPLUS_2537957_S49_L001_R2_001.fastq.gz	17550741723	b9cd41ca78390f8a6b53802c01af85f416ecf451bceb0cf39ad95a18197bca4d	PHASE0_FROZEN_COMPRESSED_SHA256
2538128	r1	/home/wubw/data/samples/fastviro_testset/S001_SZ20260303029SAL-9_saldna_BK2407-1326_2538128_S35_L001_R1_001.fastq.gz	2116482860	206cbd548db7534bcd37f051ea1d9fefd5f265cdef0f2e2fb4765843a66b8ad2	PHASE0_FROZEN_COMPRESSED_SHA256
2538128	r2	/home/wubw/data/samples/fastviro_testset/S001_SZ20260303029SAL-9_saldna_BK2407-1326_2538128_S35_L001_R2_001.fastq.gz	1726041208	417852abb6e343ba167e02cafa99a133a98a00d4b298dd89f3ee5612b9649606	PHASE0_FROZEN_COMPRESSED_SHA256
2538131	r1	/home/wubw/data/samples/fastviro_testset/S004_SZ20260303067TUT-9_ttdna_BK2407-1326_2538131_S55_L001_R1_001.fastq.gz	4678904155	92996bc65f5b880df2ab5173d173a075d840d79b44755caa40639bced64b72b9	PHASE0_FROZEN_COMPRESSED_SHA256
2538131	r2	/home/wubw/data/samples/fastviro_testset/S004_SZ20260303067TUT-9_ttdna_BK2407-1326_2538131_S55_L001_R2_001.fastq.gz	4172187262	4def3fadd3bc2975703a90ffe8f92c3975b374f9231faef51d3d422e29c25dcb	PHASE0_FROZEN_COMPRESSED_SHA256
2538133	r1	/home/wubw/data/samples/fastviro_testset/S006_SZ20260304013ORS-7_saldna_BK2407-1326_2538133_S45_L001_R1_001.fastq.gz	3140026388	13c3ce2f5b9069a023722ab8495f49683910ab2a61712a8aa7d370ce4cf4913a	PHASE0_FROZEN_COMPRESSED_SHA256
2538133	r2	/home/wubw/data/samples/fastviro_testset/S006_SZ20260304013ORS-7_saldna_BK2407-1326_2538133_S45_L001_R2_001.fastq.gz	2725215195	6031018aedf01da3d8bcb1458991ee597ff258700deea900c62dbc61dca61c95	PHASE0_FROZEN_COMPRESSED_SHA256
2538136	r1	/home/wubw/data/samples/fastviro_testset/S009_SZ20260303034WHB-0_gdna_BK2407-1326_2538136_S38_L001_R1_001.fastq.gz	2051963164	bad8c757d39bdb7507d5f2d3c783bf6d13f62f742c7976e54d839b97080ce0a9	PHASE0_FROZEN_COMPRESSED_SHA256
2538136	r2	/home/wubw/data/samples/fastviro_testset/S009_SZ20260303034WHB-0_gdna_BK2407-1326_2538136_S38_L001_R2_001.fastq.gz	1720260673	6764126adc393944999ca8063c6eff9b1a98798d8589dc10f2e0c196de014837	PHASE0_FROZEN_COMPRESSED_SHA256
2538137	r1	/home/wubw/data/samples/fastviro_testset/S010_SZ20260303041WHB-f_gdna_BK2407-1326_2538137_S37_L001_R1_001.fastq.gz	1906748098	340823b0d6844e09b4f330f7bef4be06dbc8972232af394b7265e6b6a704b2eb	PHASE0_FROZEN_COMPRESSED_SHA256
2538137	r2	/home/wubw/data/samples/fastviro_testset/S010_SZ20260303041WHB-f_gdna_BK2407-1326_2538137_S37_L001_R2_001.fastq.gz	1661422724	d02d88eb9d82221dae7e20480d7d31ca127c1e4470753eba028c428664662d10	PHASE0_FROZEN_COMPRESSED_SHA256
2538138	r1	/home/wubw/data/samples/fastviro_testset/S011_SZ20260303066WHB-c_gdna_BK2407-1326_2538138_S36_L001_R1_001.fastq.gz	1701391309	20b64e7fd293b4510346bbb59975fd098f4391b18e3c6cca5084295dcadcb8c9	PHASE0_FROZEN_COMPRESSED_SHA256
2538138	r2	/home/wubw/data/samples/fastviro_testset/S011_SZ20260303066WHB-c_gdna_BK2407-1326_2538138_S36_L001_R2_001.fastq.gz	1482416690	2ba295fc68d554f3626619e409c50024d60d0748db484f6b4c034a6f30ade0d1	PHASE0_FROZEN_COMPRESSED_SHA256
2538139	r1	/home/wubw/data/samples/fastviro_testset/S012_SZ20260304020WHB-8_gdna_BK2407-1326_2538139_S41_L001_R1_001.fastq.gz	2311544221	2b60edc7d77daf89da80433c60bcc8207830d64f80453b443bd0fc003cb8601f	PHASE0_FROZEN_COMPRESSED_SHA256
2538139	r2	/home/wubw/data/samples/fastviro_testset/S012_SZ20260304020WHB-8_gdna_BK2407-1326_2538139_S41_L001_R2_001.fastq.gz	2035307478	5bc62fc597aa9ab1744eb0e28ff9886574a0f2f8bdaca9f4193cf852b0f25430	PHASE0_FROZEN_COMPRESSED_SHA256
2538142	r1	/home/wubw/data/samples/fastviro_testset/S015_SZ20260304048WHB-b_gdna_BK2407-1326_2538142_S42_L001_R1_001.fastq.gz	2060832008	e013a64d20494ebaff84f77f36902e5b8ca5e46f17b8412a0d9af06569571f28	PHASE0_FROZEN_COMPRESSED_SHA256
2538142	r2	/home/wubw/data/samples/fastviro_testset/S015_SZ20260304048WHB-b_gdna_BK2407-1326_2538142_S42_L001_R2_001.fastq.gz	1820960296	57b92ddab3961ae4c7aca0b97c8f7d472467f79b0d98a1e7517fad6586d6e18f	PHASE0_FROZEN_COMPRESSED_SHA256
2538143	r1	/home/wubw/data/samples/fastviro_testset/S016_SZ20260304051WHB-a_gdna_BK2407-1326_2538143_S44_L001_R1_001.fastq.gz	2318301675	4d34b08406a29fe024ab4d214aba67aca0368b993a7aea0cbfbf5e852f3a12a3	PHASE0_FROZEN_COMPRESSED_SHA256
2538143	r2	/home/wubw/data/samples/fastviro_testset/S016_SZ20260304051WHB-a_gdna_BK2407-1326_2538143_S44_L001_R2_001.fastq.gz	2022611719	6c31df3709015cf5364b71feaf23b980d6305c49eefc27b02442d920aa7f6700	PHASE0_FROZEN_COMPRESSED_SHA256
2538144	r1	/home/wubw/data/samples/fastviro_testset/S017_SZ20260303026PES-0_ffpedna_BK2407-1326_2538144_S60_L001_R1_001.fastq.gz	3742119076	8b5f004ae98e1cba27901166d5085a0fb9e2df2b33b4704760ffa2434779fc02	PHASE0_FROZEN_COMPRESSED_SHA256
2538144	r2	/home/wubw/data/samples/fastviro_testset/S017_SZ20260303026PES-0_ffpedna_BK2407-1326_2538144_S60_L001_R2_001.fastq.gz	3131138044	eb1171ee8070b516db432de7b0232e650e77fdd153686b07dfc12b7e4f12864c	PHASE0_FROZEN_COMPRESSED_SHA256
2538146	r1	/home/wubw/data/samples/fastviro_testset/S019_SZ20260303040PPS-2_ffpedna_BK2407-1326_2538146_S58_L001_R1_001.fastq.gz	4306167944	a88b272b74df6d5af9e6643b007e2c75d774d8dcbe69a03195927a1f5b7cea90	PHASE0_FROZEN_COMPRESSED_SHA256
2538146	r2	/home/wubw/data/samples/fastviro_testset/S019_SZ20260303040PPS-2_ffpedna_BK2407-1326_2538146_S58_L001_R2_001.fastq.gz	3824960294	2901c67f3eef3daaa4cecbd7e01c807677439164a274f447f3b95401c64595ca	PHASE0_FROZEN_COMPRESSED_SHA256
2538147	r1	/home/wubw/data/samples/fastviro_testset/S020_SZ20260303042PET-6_ffpedna_BK2407-1326_2538147_S57_L001_R1_001.fastq.gz	4745947635	70d9e7e85ef278942b11bb51be6bac161527099d615c89bcfc2b52d2c2ad99a8	PHASE0_FROZEN_COMPRESSED_SHA256
2538147	r2	/home/wubw/data/samples/fastviro_testset/S020_SZ20260303042PET-6_ffpedna_BK2407-1326_2538147_S57_L001_R2_001.fastq.gz	4172397513	7d59e8391a51868503a5f60e79f354d98c00170672d14a80b1a85a4e9a54b411	PHASE0_FROZEN_COMPRESSED_SHA256
2538149	r1	/home/wubw/data/samples/fastviro_testset/S022_SZ20260304049PPS-1_ffpedna_BK2407-1326_2538149_S75_L001_R1_001.fastq.gz	3994062200	8390fccb3d66d51fc5e962578c9a9318a1938ee43a6cc626c65b9d55080c27ab	PHASE0_FROZEN_COMPRESSED_SHA256
2538149	r2	/home/wubw/data/samples/fastviro_testset/S022_SZ20260304049PPS-1_ffpedna_BK2407-1326_2538149_S75_L001_R2_001.fastq.gz	3381496875	a653a1f5fcddb184093f5841021fd2e311bf14fd2ce0b1b235d78e767a98e908	PHASE0_FROZEN_COMPRESSED_SHA256
2538152	r1	/home/wubw/data/samples/fastviro_testset/S025_SZ20260304019PES-6_ffpedna_BK2407-1326_2538152_S76_L001_R1_001.fastq.gz	5550236603	ae10c0b0cb0f357c9fdc8261ed1d6d653bb46ff53eca4de396df5958f5a7c4b9	PHASE0_FROZEN_COMPRESSED_SHA256
2538152	r2	/home/wubw/data/samples/fastviro_testset/S025_SZ20260304019PES-6_ffpedna_BK2407-1326_2538152_S76_L001_R2_001.fastq.gz	4842408197	433388bb2d94b8da7bf49695c6bc3732977d01ac1a4d00d6d16ce2106dec3bb7	PHASE0_FROZEN_COMPRESSED_SHA256
2538154	r1	/home/wubw/data/samples/fastviro_testset/S027_SZ20260304050PPS-1_ffpedna_BK2407-1326_2538154_S78_L001_R1_001.fastq.gz	5776003525	07e1cde4cca0785bc21ec864622d57660c2f2cb003ac557140b2f3f3b8586eff	PHASE0_FROZEN_COMPRESSED_SHA256
2538154	r2	/home/wubw/data/samples/fastviro_testset/S027_SZ20260304050PPS-1_ffpedna_BK2407-1326_2538154_S78_L001_R2_001.fastq.gz	4884491608	bcc0bad185523a0863d641bc0e2d0fb316885148900bae719d29e7954053b81d	PHASE0_FROZEN_COMPRESSED_SHA256
2538812	r1	/home/wubw/data/samples/fastviro_testset/S004_SZ20260305055PES-3_ffpedna_BK2407-1326_2538812_S76_R1_001.fastq.gz	3314710461	dde91e93d80f80cabc7aa992f5e05d72dcb7ae7d761d52ff056047479e9edf9b	PHASE0_FROZEN_COMPRESSED_SHA256
2538812	r2	/home/wubw/data/samples/fastviro_testset/S004_SZ20260305055PES-3_ffpedna_BK2407-1326_2538812_S76_R2_001.fastq.gz	3414864825	d2208b36dd94a2c60c23df5886e7e3a20e58e212df7517d9dcff23fb84c3763b	PHASE0_FROZEN_COMPRESSED_SHA256
2538828	r1	/home/wubw/data/samples/fastviro_testset/S020_SZ20260306030PET-d_ffpedna_BK2407-1326_2538828_S60_R1_001.fastq.gz	4008711668	55cacb21f514a267a220fed6fa2f1b29a8cb8aed0e4836d88031e718a9ee1638	PHASE0_FROZEN_COMPRESSED_SHA256
2538828	r2	/home/wubw/data/samples/fastviro_testset/S020_SZ20260306030PET-d_ffpedna_BK2407-1326_2538828_S60_R2_001.fastq.gz	4155997682	c904a223a3eb3d8f0d2a932b6854b575b65cf9fa702936f62eb332c391fc2e39	PHASE0_FROZEN_COMPRESSED_SHA256
253924	r1	/home/wubw/data/samples/fastviro_testset/S013_SZ20260204016ORS-7_saldna_BK2407-1326_253924_S31_L001_R1_001.fastq.gz	4905006648	99ab00685a826e83cce78c2f261e510dac567aa38713b1cd266738da5262631b	PHASE0_FROZEN_COMPRESSED_SHA256
253924	r2	/home/wubw/data/samples/fastviro_testset/S013_SZ20260204016ORS-7_saldna_BK2407-1326_253924_S31_L001_R2_001.fastq.gz	4348919347	8ca1371a3789e73c4f6d714abbd89df0d62d274eecf311f4af23cd34cd21eb5c	PHASE0_FROZEN_COMPRESSED_SHA256
2539285	r1	/home/wubw/data/samples/fastviro_testset/S031_SZ20260309013PES-a_ffpedna_BK2407-1326_2539285_S23_L001_R1_001.fastq.gz	8646886646	f2f4ac15542b994956e39bde23a3f5a007cc0a5b84932c57c9391e0402a48fc4	PHASE0_FROZEN_COMPRESSED_SHA256
2539285	r2	/home/wubw/data/samples/fastviro_testset/S031_SZ20260309013PES-a_ffpedna_BK2407-1326_2539285_S23_L001_R2_001.fastq.gz	7352484505	58f7b39b6b93dd88ccfb3258d7f115fb46a51ed7558ad32437d2579c94722156	PHASE0_FROZEN_COMPRESSED_SHA256
253936	r1	/home/wubw/data/samples/fastviro_testset/S025_SZ20260205019ORS-2_saldna_BK2407-1326_253936_S54_L001_R1_001.fastq.gz	2306557396	5ce0bb41b7208cfd30dc53d2c21337de888f31cd3ee42317378f91057b151ea8	PHASE0_FROZEN_COMPRESSED_SHA256
253936	r2	/home/wubw/data/samples/fastviro_testset/S025_SZ20260205019ORS-2_saldna_BK2407-1326_253936_S54_L001_R2_001.fastq.gz	1930334013	0d9d743ac2c9fdecb7c0e5366ba0b70455723e7f7059e3c0632b1c41fad100a9	PHASE0_FROZEN_COMPRESSED_SHA256
2539598	r1	/home/wubw/data/samples/fastviro_testset/S020_SZ20260310032PES-f_ffpedna_NAD2410_WESPLUS_2539598_S56_R1_001.fastq.gz	14995451565	08f1dd18c00c7e79e8e6963077ac275e733dc7ce899a9cf6fbdbe8032c0dae3d	PHASE0_FROZEN_COMPRESSED_SHA256
2539598	r2	/home/wubw/data/samples/fastviro_testset/S020_SZ20260310032PES-f_ffpedna_NAD2410_WESPLUS_2539598_S56_R2_001.fastq.gz	15888821204	cf2a4c3af49c7196ffd1fc2cf4128be83bc19a55d2fcfa1a51a4880d26e8717b	PHASE0_FROZEN_COMPRESSED_SHA256
2540366	r1	/home/wubw/data/samples/fastviro_testset/S006_SZ20260320025ORS-b_saldna_BK2407-1326_2540366_S15_L001_R1_001.fastq.gz	3966499591	540bca4f094514780b63219d2ceda61431a8f4dd9ef76af5407654211a6bfd78	PHASE0_FROZEN_COMPRESSED_SHA256
2540366	r2	/home/wubw/data/samples/fastviro_testset/S006_SZ20260320025ORS-b_saldna_BK2407-1326_2540366_S15_L001_R2_001.fastq.gz	3414727167	06614bceb8f4683462a2d676c48da61b50aed3cc35563769c4a59b3d24272b6c	PHASE0_FROZEN_COMPRESSED_SHA256
2540457	r1	/home/wubw/data/samples/fastviro_testset/S001_SZ20260320038FPT-7_ttdna_BK2407-1326_2540457_S26_R1_001.fastq.gz	4129428442	4b0542cdce8e8aaf8de1515196b088594c52202b471c6299fe0d3c03fe55c2d1	PHASE0_FROZEN_COMPRESSED_SHA256
2540457	r2	/home/wubw/data/samples/fastviro_testset/S001_SZ20260320038FPT-7_ttdna_BK2407-1326_2540457_S26_R2_001.fastq.gz	4264696286	c25d43a42abbd62f832b9c5c5a959db015d0623e0f07802dbe07558ad0569b62	PHASE0_FROZEN_COMPRESSED_SHA256
2542703	r1	/home/wubw/data/samples/fastviro_testset/S003_SZ20260410078PES-a_ffpedna_BK2407-1326_2542703_S117_R1_001.fastq.gz	4255741653	2de764f6a897db506831c6319dd5b8adf07a4c0819fbe1065c70c5c74fa06cc0	PHASE0_FROZEN_COMPRESSED_SHA256
